P101,MV101,FIT101,LIT101
1,1,0,822.423767
1,1,0,822.9341
1,1,0,822.777039
1,1,0,822.8163
1,1,0,822.6593
1,1,0,822.7378
1,1,0,822.7378
1,1,0,822.8163
1,1,0,822.620056
1,1,0,822.7378
1,1,0,822.777039
1,1,0,822.9341
1,1,0,823.0126
1,1,0,823.4051
1,1,0,823.3266
1,1,0,822.9733
1,1,0,822.777039
1,1,0,822.7378
1,1,0,822.7378
1,1,0,822.6593
1,1,0,822.777039
1,1,0,822.620056
1,1,0,822.6593
1,1,0,822.9733
1,1,0,823.1303
1,1,0,822.9733
1,1,0,822.5808
1,1,0,822.3845
1,1,0,822.541565
1,1,0,822.3453
1,1,0,822.3845
1,1,0,822.227539
1,1,0,822.3453
1,1,0,822.0705
1,1,0,822.0705
1,1,0,822.3845
1,1,0,822.5808
1,1,0,822.2668
1,1,0,822.2668
1,1,0,822.2668
1,1,0,822.149
1,1,0,822.0705
1,1,0,822.3453
1,1,0,822.2668
1,1,0,822.149
1,1,0,822.423767
1,1,0,822.423767
1,1,0,822.463
1,1,0,822.149
1,1,0,822.3453
1,1,0,822.5808
1,1,0,822.6593
1,1,0,822.777039
1,1,0,822.8163
1,1,0,822.9733
1,1,0,822.7378
1,1,0,822.8163
1,1,0,822.9341
1,1,0,822.7378
1,1,0,822.777039
1,1,0,822.8556
1,1,0,823.0518
1,1,0,823.0126
1,1,0,822.9733
1,1,0,823.1303
1,1,0,822.8556
1,1,0,822.9341
1,1,0,823.1696
1,1,0,822.8556
1,1,0,822.620056
1,1,0,822.5808
1,1,0,822.620056
1,1,0,822.7378
1,1,0,822.8556
1,1,0,822.777039
1,1,0,822.9341
1,1,0,822.8163
1,1,0,822.777039
1,1,0,822.8163
1,1,0,822.463
1,1,0,822.7378
1,1,0,822.777039
1,1,0,823.1696
1,1,0,823.0126
1,1,0,823.208862
1,1,0,822.8556
1,1,0,822.7378
1,1,0,822.8556
1,1,0,822.7378
1,1,0,822.8556
1,1,0,823.0518
1,1,0,823.1696
1,1,0,823.2481
1,1,0,823.4051
1,1,0,823.5229
1,1,0,823.444336
1,1,0,823.2481
1,1,0,823.444336
1,1,0,823.5229
1,1,0,823.6014
1,1,0,823.758362
1,1,0,823.954651
1,1,0,823.7976
1,1,0,823.444336
1,1,0,823.758362
1,1,0,823.7191
1,1,0,824.111633
1,1,0,823.7976
1,1,0,823.9154
1,1,0,823.9154
1,1,0,823.7191
1,1,0,823.758362
1,1,0,823.7191
1,1,0,823.6406
1,1,0,823.6014
1,1,0,823.6406
1,1,0,823.6406
1,1,0,823.7191
1,1,0,823.6406
1,1,0,823.4051
1,1,0,823.9154
1,1,0,823.7976
1,1,0,823.9939
1,1,0,824.111633
1,1,0,823.9154
1,1,0,823.7976
1,1,0,823.7976
1,1,0,823.7976
1,1,0,823.6014
1,1,0,823.758362
1,1,0,823.758362
1,1,0,823.7976
1,1,0,823.9154
1,1,0,823.758362
1,1,0,823.7191
1,1,0,823.9939
1,1,0,823.444336
1,1,0,823.1696
1,1,0,823.4051
1,1,0,823.6014
1,1,0,823.6406
1,1,0,823.5229
1,1,0,823.2481
1,1,0,823.2481
1,1,0,823.365845
1,1,0,823.4051
1,1,0,823.3266
1,1,0,822.9733
1,1,0,822.7378
1,1,0,822.541565
1,1,0,822.9341
1,1,0,822.777039
1,1,0,823.208862
1,1,0,823.1696
1,1,0,823.1303
1,1,0,823.1696
1,1,0,822.8556
1,1,0,823.1303
1,1,0,823.365845
1,1,0,822.9733
1,1,0,822.9341
1,1,0,822.9733
1,1,0,822.777039
1,1,0,822.777039
1,1,0,822.620056
1,1,0,822.620056
1,1,0,822.777039
1,1,0,822.8163
1,1,0,822.620056
1,1,0,822.5808
1,1,0,822.620056
1,1,0,822.620056
1,1,0,822.3845
1,1,0,822.7378
1,1,0,822.5808
1,1,0,822.777039
1,1,0,823.0518
1,1,0,823.0126
1,1,0,822.6593
1,1,0,822.5808
1,1,0,822.9733
1,1,0,823.0126
1,1,0,823.2481
1,1,0,823.3266
1,1,0,823.208862
1,1,0,823.0126
1,1,0,823.0518
1,1,0,822.9341
1,1,0,823.1696
1,1,0,823.0126
1,1,0,823.0126
1,1,0,823.2481
1,1,0,823.562134
1,1,0,823.6406
1,1,0,823.4051
1,1,0,823.3266
1,1,0,823.208862
1,1,0,823.1696
1,1,0,823.1696
1,1,0,823.1696
1,1,0,823.1303
1,1,0,823.1696
1,1,0,823.2481
1,1,0,823.6014
1,1,0,823.3266
1,1,0,823.4051
1,1,0,823.365845
1,1,0,823.3266
1,1,0,823.4051
1,1,0,823.208862
1,1,0,823.7976
1,1,0,823.7976
1,1,0,823.9154
1,1,0,823.6014
1,1,0,823.208862
1,1,0,823.1696
1,1,0,823.365845
1,1,0,823.4051
1,1,0,823.2481
1,1,0,823.2481
1,1,0,823.2481
1,1,0,823.5229
1,1,0,823.4051
1,1,0,823.0126
1,1,0,823.0126
1,1,0,823.0126
1,1,0,823.2481
1,1,0,823.0518
1,1,0,823.0126
1,1,0,823.365845
1,1,0,823.3266
1,1,0,823.7976
1,1,0,823.9939
1,1,0,823.7976
1,1,0,823.8369
1,1,0,823.9154
1,1,0,823.6014
1,1,0,823.7191
1,1,0,823.758362
1,1,0,823.7976
1,1,0,823.7191
1,1,0,823.9154
1,1,0,823.9939
1,1,0,823.8369
1,1,0,823.7191
1,1,0,823.8369
1,1,0,823.7191
1,1,0,823.7976
1,1,0,823.9154
1,1,0,823.7976
1,1,0,823.5229
1,1,0,823.562134
1,1,0,823.562134
1,1,0,823.2481
1,1,0,823.4051
1,1,0,823.3266
1,1,0,823.562134
1,1,0,823.5229
1,1,0,823.6406
1,1,0,823.8369
1,1,0,823.9939
1,1,0,823.8369
1,1,0,823.7191
1,1,0,823.5229
1,1,0,823.444336
1,1,0,823.208862
1,1,0,823.0126
1,1,0,822.9341
1,1,0,822.8163
1,1,0,822.9341
1,1,0,822.8556
1,1,0,823.0126
1,1,0,822.8163
1,1,0,822.8163
1,1,0,822.620056
1,1,0,822.8556
1,1,0,822.7378
1,1,0,822.9341
1,1,0,822.777039
1,1,0,823.0126
1,1,0,822.9733
1,1,0,823.0518
1,1,0,822.9341
1,1,0,822.8556
1,1,0,823.0126
1,1,0,823.0126
1,1,0,822.777039
1,1,0,822.9733
1,1,0,823.0518
1,1,0,823.1303
1,1,0,823.365845
1,1,0,823.2481
1,1,0,823.5229
1,1,0,823.6406
1,1,0,823.208862
1,1,0,823.208862
1,1,0,823.1303
1,1,0,823.365845
1,1,0,823.562134
1,1,0,823.4051
1,1,0,823.444336
1,1,0,823.6014
1,1,0,823.1303
1,1,0,823.5229
1,1,0,823.365845
1,1,0,823.4051
1,1,0,823.1696
1,1,0,823.365845
1,1,0,823.5229
1,1,0,823.7191
1,1,0,823.7976
1,1,0,823.8369
1,1,0,823.954651
1,1,0,823.7976
1,1,0,823.6406
1,1,0,823.6406
1,1,0,823.758362
1,1,0,823.758362
1,1,0,823.954651
1,1,0,823.9939
1,1,0,823.9154
1,1,0,823.9154
1,1,0,823.9939
1,1,0,823.8369
1,1,0,823.9154
1,1,0,824.033142
1,1,0,823.954651
1,1,0,823.758362
1,1,0,824.111633
1,1,0,823.954651
1,1,0,823.5229
1,1,0,823.4051
1,1,0,823.562134
1,1,0,823.208862
1,1,0,823.444336
1,1,0,823.562134
1,1,0,823.7976
1,1,0,823.7976
1,1,0,823.8369
1,1,0,823.758362
1,1,0,824.033142
1,1,0,823.6406
1,1,0,823.758362
1,1,0,823.5229
1,1,0,823.6014
1,1,0,823.6014
1,1,0,823.758362
1,1,0,823.5229
1,1,0,823.4051
1,1,0,823.3266
1,1,0,823.1696
1,1,0,823.5229
1,1,0,823.5229
1,1,0,823.562134
1,1,0,823.6014
1,1,0,823.5229
1,1,0,823.208862
1,1,0,823.208862
1,1,0,823.1696
1,1,0,823.1303
1,1,0,822.6593
1,1,0,822.7378
1,1,0,822.620056
1,1,0,823.0126
1,1,0,822.7378
1,1,0,823.0126
1,1,0,822.777039
1,1,0,822.7378
1,1,0,822.777039
1,1,0,822.620056
1,1,0,822.9733
1,1,0,822.7378
1,1,0,822.777039
1,1,0,822.5808
1,1,0,822.8163
1,1,0,822.8163
1,1,0,823.1696
1,1,0,822.9733
1,1,0,823.0518
1,1,0,823.208862
1,1,0,823.1696
1,1,0,822.7378
1,1,0,822.777039
1,1,0,823.0126
1,1,0,822.9733
1,1,0,823.1696
1,1,0,823.1303
1,1,0,822.9733
1,1,0,823.1696
1,1,0,823.0518
1,1,0,823.4051
1,1,0,823.1303
1,1,0,823.0126
1,1,0,823.365845
1,1,0,823.2481
1,1,0,823.6406
1,1,0,823.562134
1,1,0,823.562134
1,1,0,823.4051
1,1,0,823.2481
1,1,0,823.208862
1,1,0,823.365845
1,1,0,823.4051
1,1,0,823.6406
1,1,0,823.5229
1,1,0,823.8369
1,1,0,824.033142
1,1,0,823.562134
1,1,0,823.1696
1,1,0,822.541565
1,1,0,822.620056
1,1,0,822.5808
1,1,0,822.8556
1,1,0,822.620056
1,1,0,822.8163
1,1,0,823.0518
1,1,0,822.6593
1,1,0,822.5808
1,1,0,822.9341
1,1,0,822.8556
1,1,0,822.9341
1,1,0,822.8556
1,1,0,823.0518
1,1,0,823.5229
1,1,0,823.8369
1,1,0,823.6406
1,1,0,823.562134
1,1,0,823.562134
1,1,0,823.7191
1,1,0,823.7191
1,1,0,823.444336
1,1,0,823.365845
1,1,0,823.2481
1,1,0,823.5229
1,1,0,823.6014
1,1,0,823.9939
1,1,0,823.9939
1,1,0,824.033142
1,1,0,824.229431
1,1,0,823.5229
1,1,0,823.5229
1,1,0,823.562134
1,1,0,823.7191
1,1,0,823.3266
1,1,0,823.5229
1,1,0,823.365845
1,1,0,823.208862
1,1,0,823.2481
1,1,0,823.1696
1,1,0,823.2481
1,1,0,823.2481
1,1,0,823.365845
1,1,0,823.5229
1,1,0,823.208862
1,1,0,823.365845
1,1,0,823.208862
1,1,0,822.8163
1,1,0,823.0518
1,1,0,823.0126
1,1,0,823.1303
1,1,0,822.9341
1,1,0,822.8556
1,1,0,823.208862
1,1,0,823.5229
1,1,0,823.7191
1,1,0,823.7976
1,1,0,823.6014
1,1,0,823.444336
1,1,0,823.4051
1,1,0,823.6014
1,1,0,823.758362
1,1,0,824.033142
1,1,0,824.111633
1,1,0,823.9154
1,1,0,823.8369
1,1,0,823.562134
1,1,0,823.6406
1,1,0,823.8369
1,1,0,823.6014
1,1,0,823.6406
1,1,0,823.7191
1,1,0,823.954651
1,1,0,823.7976
1,1,0,823.8369
1,1,0,823.5229
1,1,0,823.444336
1,1,0,823.3266
1,1,0,823.562134
1,1,0,823.444336
1,1,0,823.7976
1,1,0,823.8369
1,1,0,823.7191
1,1,0,824.033142
1,1,0,823.9154
1,1,0,823.9154
1,1,0,823.9154
1,1,0,823.954651
1,1,0,823.8369
1,1,0,823.6406
1,1,0,824.229431
1,1,0,823.8369
1,1,0,823.954651
1,1,0,824.347168
1,1,0,824.3079
1,1,0,824.543457
1,1,0,824.347168
1,1,0,824.3079
1,1,0,824.347168
1,1,0,824.543457
1,1,0,824.3864
1,1,0,824.5042
1,1,0,824.5827
1,1,0,824.621948
1,1,0,824.229431
1,1,0,824.347168
1,1,0,824.5042
1,1,0,824.425659
1,1,0,824.3079
1,1,0,824.425659
1,1,0,824.5827
1,1,0,824.347168
1,1,0,824.3864
1,1,0,824.229431
1,1,0,824.3079
1,1,0,824.229431
1,1,0,824.5042
1,1,0,824.1509
1,1,0,824.229431
1,1,0,824.229431
1,1,0,823.9154
1,1,0,823.7976
1,1,0,824.1509
1,1,0,824.1509
1,1,0,823.758362
1,1,0,823.6406
1,1,0,823.444336
1,1,0,823.2481
1,1,0,823.365845
1,1,0,823.365845
1,1,0,823.208862
1,1,0,823.444336
1,1,0,823.3266
1,1,0,823.3266
1,1,0,822.9733
1,1,0,823.1696
1,1,0,823.0518
1,1,0,822.9733
1,1,0,823.0518
1,1,0,822.8163
1,1,0,823.0126
1,1,0,823.0126
1,1,0,822.9733
1,1,0,823.1696
1,1,0,822.777039
1,1,0,823.3266
1,1,0,823.3266
1,1,0,823.562134
1,1,0,823.4051
1,1,0,823.4051
1,1,0,823.5229
1,1,0,823.1303
1,1,0,823.0126
1,1,0,823.2481
1,1,0,823.6014
1,1,0,823.6406
1,1,0,823.954651
1,1,0,823.4051
1,1,0,823.4051
1,1,0,823.2481
1,1,0,823.3266
1,1,0,823.365845
1,1,0,823.444336
1,1,0,823.6014
1,1,0,823.7191
1,1,0,823.758362
1,1,0,823.5229
1,1,0,823.6014
1,1,0,823.2481
1,1,0,823.4051
1,1,0,823.0518
1,1,0,823.365845
1,1,0,823.3266
1,1,0,823.1696
1,1,0,823.3266
1,1,0,823.758362
1,1,0,823.758362
1,1,0,823.8369
1,1,0,823.5229
1,1,0,823.5229
1,1,0,823.444336
1,1,0,823.562134
1,1,0,824.1509
1,1,0,824.033142
1,1,0,824.3079
1,1,0,824.3864
1,1,0,824.3864
1,1,0,824.5042
1,1,0,824.111633
1,1,0,824.3864
1,1,0,824.111633
1,1,0,824.033142
1,1,0,824.1509
1,1,0,824.347168
1,1,0,824.543457
1,1,0,824.8967
1,1,0,824.621948
1,1,0,824.3864
1,1,0,824.1902
1,1,0,824.111633
1,1,0,824.111633
1,1,0,823.954651
1,1,0,824.1509
1,1,0,824.111633
1,1,0,824.347168
1,1,0,824.033142
1,1,0,823.954651
1,1,0,823.9154
1,1,0,823.6406
1,1,0,823.208862
1,1,0,823.0518
1,1,0,823.2481
1,1,0,823.6014
1,1,0,823.8369
1,1,0,823.954651
1,1,0,823.6014
1,1,0,823.6406
1,1,0,823.444336
1,1,0,823.444336
1,1,0,823.4051
1,1,0,823.6406
1,1,0,823.562134
1,1,0,823.562134
1,1,0,823.758362
1,1,0,823.758362
1,1,0,823.7191
1,1,0,823.8369
1,1,0,823.9154
1,1,0,823.758362
1,1,0,823.758362
1,1,0,823.8369
1,1,0,823.7191
1,1,0,823.562134
1,1,0,823.208862
1,1,0,823.2481
1,1,0,823.4051
1,1,0,823.5229
1,1,0,823.3266
1,1,0,822.8163
1,1,0,822.9733
1,1,0,823.1303
1,1,0,823.3266
1,1,0,823.1696
1,1,0,823.208862
1,1,0,823.0126
1,1,0,823.0126
1,1,0,823.208862
1,1,0,822.9733
1,1,0,822.7378
1,1,0,822.620056
1,1,0,822.541565
1,1,0,822.3845
1,1,0,822.423767
1,1,0,822.541565
1,1,0,822.777039
1,1,0,822.541565
1,1,0,822.541565
1,1,0,822.8556
1,1,0,823.1303
1,1,0,823.2481
1,1,0,823.3266
1,1,0,823.2481
1,1,0,823.365845
1,1,0,822.8556
1,1,0,822.8556
1,1,0,822.8556
1,1,0,823.0126
1,1,0,822.9341
1,1,0,822.8556
1,1,0,823.0126
1,1,0,823.5229
1,1,0,823.4051
1,1,0,823.444336
1,1,0,823.6406
1,1,0,823.6014
1,1,0,823.758362
1,1,0,823.562134
1,1,0,823.6406
1,1,0,823.7191
1,1,0,823.6014
1,1,0,823.7976
1,1,0,823.9154
1,1,0,824.033142
1,1,0,823.8369
1,1,0,823.9939
1,1,0,823.8369
1,1,0,823.8369
1,1,0,823.758362
1,1,0,823.7976
1,1,0,824.033142
1,1,0,823.954651
1,1,0,824.621948
1,1,0,824.347168
1,1,0,824.033142
1,1,0,823.7191
1,1,0,823.9154
1,1,0,823.562134
1,1,0,823.208862
1,1,0,823.3266
1,1,0,823.3266
1,1,0,823.4051
1,1,0,823.5229
1,1,0,823.8369
1,1,0,823.9154
1,1,0,823.8369
1,1,0,823.6406
1,1,0,823.444336
1,1,0,823.5229
1,1,0,823.365845
1,1,0,822.8163
1,1,0,822.8163
1,1,0,822.7378
1,1,0,822.777039
1,1,0,822.6593
1,1,0,822.8556
1,1,0,823.2481
1,1,0,823.1303
1,1,0,823.365845
1,1,0,823.0518
1,1,0,823.365845
1,1,0,823.4051
1,1,0,823.208862
1,1,0,823.1696
1,1,0,823.444336
1,1,0,823.5229
1,1,0,823.6014
1,1,0,823.562134
1,1,0,823.8369
1,1,0,823.7191
1,1,0,823.7191
1,1,0,823.6406
1,1,0,823.444336
1,1,0,823.6406
1,1,0,823.444336
1,1,0,823.444336
1,1,0,823.4051
1,1,0,823.444336
1,1,0,823.6406
1,1,0,823.3266
1,1,0,822.9733
1,1,0,823.0518
1,1,0,822.8556
1,1,0,822.8163
1,1,0,823.1696
1,1,0,823.208862
1,1,0,823.3266
1,1,0,823.3266
1,1,0,822.9341
1,1,0,822.7378
1,1,0,822.8556
1,1,0,822.9341
1,1,0,822.7378
1,1,0,822.7378
1,1,0,822.423767
1,1,0,822.463
1,1,0,822.423767
1,1,0,822.541565
1,1,0,822.8163
1,1,0,823.1303
1,1,0,823.2481
1,1,0,823.3266
1,1,0,823.0518
1,1,0,823.208862
1,1,0,823.0518
1,1,0,822.9733
1,1,0,822.9341
1,1,0,822.8556
1,1,0,822.9733
1,1,0,823.0126
1,1,0,823.2481
1,1,0,823.365845
1,1,0,823.7976
1,1,0,823.6406
1,1,0,823.365845
1,1,0,823.6406
1,1,0,823.6406
1,1,0,823.4051
1,1,0,823.5229
1,1,0,823.6406
1,1,0,823.9154
1,1,0,823.7191
1,1,0,823.7976
1,1,0,823.6014
1,1,0,823.954651
1,1,0,823.7191
1,1,0,823.6406
1,1,0,823.9939
1,1,0,824.033142
1,1,0,823.8369
1,1,0,823.954651
1,1,0,824.1509
1,1,0,823.9939
1,1,0,824.111633
1,1,0,824.1509
1,1,0,823.9939
1,1,0,823.8369
1,1,0,823.9154
1,1,0,824.033142
1,1,0,824.347168
1,1,0,824.033142
1,1,0,824.111633
1,1,0,823.6014
1,1,0,823.2481
1,1,0,823.5229
1,1,0,823.1696
1,1,0,823.365845
1,1,0,823.1303
1,1,0,823.2481
1,1,0,823.365845
1,1,0,823.6406
1,1,0,823.7976
1,1,0,823.444336
1,1,0,823.562134
1,1,0,823.6014
1,1,0,823.4051
1,1,0,823.562134
1,1,0,823.562134
1,1,0,823.8369
1,1,0,823.8369
1,1,0,823.7191
1,1,0,823.6406
1,1,0,823.7191
1,1,0,823.562134
1,1,0,823.7191
1,1,0,823.444336
1,1,0,823.6014
1,1,0,823.4051
1,1,0,823.562134
1,1,0,823.7191
1,1,0,823.8369
1,1,0,823.7191
1,1,0,823.8369
1,1,0,823.9939
1,1,0,823.9154
1,1,0,823.954651
1,1,0,823.758362
1,1,0,823.9154
1,1,0,823.7191
1,1,0,823.9154
2,1,0,823.758362
2,1,0,824.111633
2,1,0,823.9939
2,1,0,823.954651
2,1,0,823.9154
2,1,0,823.9154
2,1,0,823.562134
2,1,0,823.365845
2,1,0,823.4051
2,1,0,823.4051
2,1,0,823.365845
2,1,0,823.365845
2,1,0,823.0126
2,1,0,822.463
2,1,0,822.3845
2,1,0,822.1883
2,1,0,822.149
2,1,0,821.7957
2,1,0,821.1677
2,1,0,820.4611
2,1,0,820.3826
2,1,0,819.9901
2,1,0,819.479858
2,1,0,819.440552
2,1,0,818.694763
2,1,0,818.263
2,1,0,818.105957
2,1,0,817.949
2,1,0,817.8705
2,1,0,817.831238
2,1,0,818.027466
2,1,0,816.88916
2,1,0,816.104065
2,1,0,815.0835
2,1,0,814.7302
2,1,0,814.22
2,1,0,813.317139
2,1,0,812.8069
2,1,0,812.4536
2,1,0,811.6293
2,1,0,811.276
2,1,0,810.4124
2,1,0,809.902161
2,1,0,808.9993
2,1,0,808.2143
2,1,0,808.018
2,1,0,807.42926
2,1,0,806.918945
2,1,0,806.251648
2,1,0,805.78064
2,1,0,805.2703
2,1,0,804.720764
2,1,0,804.171265
2,1,0,803.503967
2,1,0,802.6404
2,1,0,802.4049
2,1,0,801.855347
2,1,0,801.6198
2,1,0,800.913269
2,1,0,800.4815
2,1,0,799.7357
2,1,0,799.5394
2,1,0,799.0684
2,1,0,798.715149
2,1,0,798.3618
2,1,0,798.1656
2,1,0,797.8908
2,1,0,797.459045
2,1,0,796.988
2,1,0,796.4777
2,1,0,796.0852
2,1,0,795.928162
2,1,0,795.535645
2,1,0,795.4179
2,1,0,795.3001
2,1,0,795.1039
2,1,0,794.9076
2,1,0,794.1618
2,1,0,793.808533
2,1,0,793.612244
2,1,0,793.062744
2,1,0,792.6309
2,1,0,791.9636
2,1,0,791.2571
2,1,0,791.060852
2,1,0,790.8253
2,1,0,790.393555
2,1,0,789.687
2,1,0,789.412231
2,1,0,788.666443
2,1,0,788.744934
2,1,0,787.5281
2,1,0,786.9785
2,1,0,786.664551
2,1,0,785.9187
2,1,0,785.5262
2,1,0,784.819641
2,1,0,783.995361
2,1,0,783.014038
2,1,0,782.817749
2,1,0,782.228943
2,1,0,781.993469
2,1,0,781.679443
2,1,0,781.090637
2,1,0,780.9729
2,1,0,780.6196
2,1,0,780.2663
2,1,0,780.0308
2,1,0,779.6383
2,1,0,778.617737
2,1,0,778.3037
2,1,0,778.0682
2,1,0,777.911133
2,1,0,777.5186
2,1,0,777.3224
2,1,0,777.0476
2,1,0,776.7728
2,1,0,776.1055
2,1,0,775.673767
2,1,0,775.28125
2,1,0,774.8887
2,1,0,774.2214
2,1,0,774.1429
2,1,0,773.7111
2,1,0,773.2008
2,1,0,772.6513
2,1,0,772.3765
2,1,0,771.67
2,1,0,770.96344
2,1,0,770.178345
2,1,0,769.7858
2,1,0,769.5896
2,1,0,768.883
2,1,0,768.3335
2,1,0,767.705444
2,1,0,766.959656
2,1,0,766.527832
2,1,0,766.292358
2,1,0,765.7428
2,1,0,765.5466
2,1,0,765.0755
2,1,0,764.8793
2,1,0,764.6045
2,1,0,764.0157
2,1,0,763.387634
2,1,0,763.309143
2,1,0,762.563354
2,1,0,761.6605
2,1,0,761.189453
2,1,0,760.6007
2,1,0,760.2082
2,1,0,759.6586
2,1,0,759.580139
2,1,0,759.305359
2,1,0,758.5988
2,1,0,758.01
2,1,0,757.656738
2,1,0,757.225
2,1,0,756.6754
2,1,0,756.4399
2,1,0,756.0866
2,1,0,755.183838
2,1,0,754.6735
2,1,0,754.123962
2,1,0,753.6137
2,1,0,752.789368
2,1,0,752.514648
2,1,0,752.004333
2,1,0,751.337036
2,1,0,751.023
2,1,0,750.591248
2,1,0,750.3557
2,1,0,750.0417
2,1,0,749.7669
2,1,0,749.178162
2,1,0,748.7071
2,1,0,747.8043
2,1,0,747.333252
2,1,0,747.0977
2,1,0,746.7052
2,1,0,746.6267
2,1,0,745.7631
2,1,0,745.3706
2,1,0,744.9781
2,1,0,744.7033
2,1,0,744.193054
2,1,0,743.682739
2,1,0,743.407959
2,1,0,742.9762
2,1,0,742.426636
2,1,0,741.798645
2,1,0,741.4846
2,1,0,740.7781
2,1,0,740.856567
2,1,0,740.0715
2,1,0,739.796753
2,1,0,739.2472
2,1,0,738.5014
2,1,0,738.265869
2,1,0,737.677063
2,1,0,736.735
2,1,0,736.14624
2,1,0,735.87146
2,1,0,735.478943
2,1,0,735.1257
2,1,0,734.7724
2,1,0,734.3406
2,1,0,734.1051
2,1,0,733.4378
2,1,0,733.0452
2,1,0,732.6527
2,1,0,732.142456
2,1,0,731.7892
2,1,0,731.5929
2,1,0,731.082642
2,1,0,730.7686
2,1,0,730.6116
2,1,0,730.4546
2,1,0,730.493835
2,1,0,730.297546
2,1,0,729.237732
2,1,0,728.3349
2,1,0,727.5106
2,1,0,726.96106
2,1,0,726.293762
2,1,0,725.6657
2,1,0,725.1947
2,1,0,724.3704
2,1,0,723.7031
2,1,0,723.1143
2,1,0,722.64325
2,1,0,721.975952
2,1,0,721.9367
2,1,0,721.5442
2,1,0,720.680664
2,1,0,720.4451
2,1,0,719.895569
2,1,0,719.2675
2,1,0,718.9928
2,1,0,718.914246
2,1,0,718.404
2,1,0,718.0115
2,1,0,717.3049
2,1,0,717.0694
2,1,0,716.6769
2,1,0,716.4806
2,1,0,716.166565
2,1,0,715.695557
2,1,0,715.185242
2,1,0,714.4787
2,1,0,713.772156
2,1,0,713.772156
2,1,0,713.18335
2,1,0,712.908569
2,1,0,712.5553
2,1,0,712.123535
2,1,0,712.0058
2,1,0,711.848755
2,1,0,711.181458
2,1,0,710.631958
2,1,0,710.0039
2,1,0,709.375854
2,1,0,709.1011
2,1,0,708.394531
2,1,0,707.8842
2,1,0,707.727234
2,1,0,704.861755
2,1,0,703.9982
2,1,0,703.4094
2,1,0,703.0954
2,1,0,702.4281
2,1,0,702.2318
2,1,0,701.7608
2,1,0,701.407532
2,1,0,700.465454
2,1,0,699.876648
2,1,0,699.8374
2,1,0,699.40564
2,1,0,698.7776
2,1,0,698.58136
2,1,0,698.463562
2,1,0,698.071045
2,1,0,697.128967
2,1,0,696.6187
2,1,0,696.1084
2,1,0,695.8729
2,1,0,695.323364
2,1,0,694.930847
2,1,0,693.7925
2,1,0,693.714
2,1,0,693.007446
2,1,0,692.536438
2,1,0,692.14386
2,1,0,692.0261
2,1,0,691.7121
2,1,0,691.005554
2,1,0,690.613037
2,1,0,689.867249
2,1,0,689.3962
2,1,0,689.160645
2,1,0,688.5719
2,1,0,688.2186
2,1,0,687.5906
2,1,0,687.2373
2,1,0,687.2373
2,1,0,686.491455
2,1,0,685.8242
2,1,0,685.353149
2,1,0,685.078369
2,1,0,684.3718
2,1,0,684.097046
2,1,0,683.940063
2,1,0,683.5083
2,1,0,683.1943
2,1,0,682.8017
2,1,0,682.605469
2,1,0,682.016663
2,1,0,681.9774
2,1,0,681.5064
2,1,0,680.7213
2,1,0,680.21106
2,1,0,680.2503
2,1,0,679.9363
2,1,0,679.583
2,1,0,679.0727
2,1,0,678.6017
2,1,0,677.6596
2,1,0,677.149353
2,1,0,676.6783
2,1,0,676.168
2,1,0,675.54
2,1,0,674.9119
2,1,0,674.6764
2,1,0,673.9306
2,1,0,673.5381
2,1,0,672.9493
2,1,0,672.635254
2,1,0,671.811
2,1,0,672.0072
2,1,0,671.4577
2,1,0,670.7904
2,1,0,669.8483
2,1,0,669.298767
2,1,0,668.827759
2,1,0,668.2782
2,1,0,667.728638
2,1,0,667.2969
2,1,0,667.0221
2,1,0,666.8651
2,1,0,666.4726
2,1,0,665.6875
2,1,0,665.177246
2,1,0,664.666931
2,1,0,663.999634
2,1,0,663.6856
2,1,0,663.096863
2,1,0,662.508057
2,1,0,662.11554
2,1,0,661.9585
2,1,0,661.91925
2,1,0,661.526733
2,1,0,660.859436
2,1,0,660.3884
2,1,0,659.99585
2,1,0,659.8781
2,1,0,659.367859
2,1,0,659.0931
2,1,0,658.622
2,1,0,658.308
2,1,0,657.679932
2,1,0,657.4052
2,1,0,656.659363
2,1,0,655.6781
2,1,0,655.442566
2,1,0,654.736
2,1,0,654.382751
2,1,0,653.3622
2,1,0,652.5771
2,1,0,651.4388
2,1,0,650.53595
2,1,0,649.7509
2,1,0,649.5546
2,1,0,648.7696
2,1,0,648.0238
2,1,0,647.277954
2,1,0,646.4537
2,1,0,646.139648
2,1,0,646.2574
2,1,0,646.1004
2,1,0,645.66864
2,1,0,645.2368
2,1,0,645.0406
2,1,0,644.726563
2,1,0,644.5303
2,1,0,644.5695
2,1,0,644.2948
2,1,0,644.059265
2,1,0,643.666748
2,1,0,642.9602
2,1,0,642.5676
2,1,0,642.135864
2,1,0,641.9789
2,1,0,641.154541
2,1,0,640.448
2,1,0,639.741455
2,1,0,639.0349
2,1,0,638.485352
2,1,0,638.2498
2,1,0,638.563843
2,1,0,637.4648
2,1,0,636.9938
2,1,0,636.9152
2,1,0,637.1115
2,1,0,636.0517
2,1,0,635.5414
2,1,0,634.952637
2,1,0,634.6386
2,1,0,634.363831
2,1,0,633.7358
2,1,0,632.8722
2,1,0,632.4012
2,1,0,631.694641
2,1,0,631.1451
2,1,0,630.5563
2,1,0,630.203
2,1,0,629.77124
